,product_id,product_id_num
121831,47496,47287
121850,8889,8850
121853,14089,14031
121869,30319,30190
121880,38608,38446
121881,39656,39488
121885,40864,40689
121900,3704,3687
121966,5667,5638
121971,9749,9707
121982,18250,18178
122012,39101,38936
122031,17469,17400
122042,3908,3889
122051,9054,9014
122063,13741,13683
122064,13797,13739
122086,22026,21936
122090,23508,23415
122098,26775,26663
122101,30089,29961
122115,38220,38060
122120,41778,41600
122123,44076,43887
122132,960,955
122146,18536,18464
122154,24223,24128
122160,32726,32586
122190,19536,19457
122323,43550,43363
122340,48585,48369
122356,13808,13750
122372,28361,28241
122396,46415,46212
122402,8367,8329
122406,11347,11298
122430,43427,43240
122463,10239,10197
122506,33962,33819
122507,33980,33837
122567,13968,13910
122625,37334,37178
122671,5506,5477
122676,12596,12544
122715,2388,2377
122749,16564,16498
122753,17726,17655
122756,20694,20611
122763,24109,24014
122786,34853,34705
122880,31193,31057
122883,32106,31969
122891,36295,36144
122903,42721,42537
122906,46349,46148
122920,3942,3923
122943,12183,12131
122948,14450,14392
122949,16159,16096
123003,36901,36747
123011,40625,40453
123024,43897,43709
123047,8997,8957
123059,21058,20973
123079,46528,46323
123090,2163,2152
123103,6124,6095
123109,8163,8125
123110,8261,8223
123115,9245,9205
123123,11808,11756
123149,20294,20212
123161,22733,22641
123166,24818,24718
123185,29600,29474
123189,30311,30182
123216,38834,38672
123219,39278,39112
123225,40632,40460
123258,48767,48550
123264,49211,48992
123338,49169,48950
123347,6485,6455
123353,8406,8368
123356,11395,11345
123396,44043,43855
123402,1460,1451
123479,6845,6812
123486,10273,10229
123490,11153,11106
123497,13306,13249
123641,24255,24160
123646,26739,26627
123700,49484,49263
123702,132,131
123711,1915,1905
123725,6573,6543
123730,9805,9763
123736,11162,11115
123738,11185,11138
123751,16571,16505
123794,27506,27390
123797,28179,28062
123805,29292,29168
123808,30264,30135
123831,37916,37757
123856,46908,46701
123950,5958,5929
123996,299,297
124000,1807,1798
124014,8722,8684
124017,10999,10953
124019,12408,12356
124037,20645,20563
124039,21208,21121
124050,26828,26715
124053,27523,27406
124072,33190,33050
124073,33255,33115
124080,39110,38945
124088,45006,44812
124092,46026,45828
124118,7197,7161
124233,6355,6325
124235,8226,8188
124240,10124,10082
124241,10375,10331
124244,11362,11312
124249,14377,14319
124251,16668,16600
124259,23870,23776
124260,23907,23813
124270,28282,28165
124279,32799,32659
124288,38717,38555
124343,4231,4209
124349,10465,10421
124351,15003,14944
124358,24969,24868
124360,25604,25497
124371,29943,29816
124373,32194,32057
124376,32625,32486
124378,34167,34023
124379,35603,35454
124382,37018,36863
124385,42904,42719
124389,45586,45389
124397,49186,48967
124434,5558,5529
124456,9250,9210
124466,11226,11179
124469,11794,11742
124470,11818,11766
124488,13547,13489
124495,15000,14941
124523,19649,19570
124540,21923,21833
124546,22726,22634
124594,28106,27989
124598,28765,28644
124611,30297,30168
124640,33593,33452
124672,38425,38263
124739,48133,47921
124818,8169,8131
124835,24394,24298
124849,33900,33757
124895,9334,9294
124959,33786,33643
124960,33817,33674
125010,1128,1121
125033,19176,19099
125041,21642,21553
125055,29129,29008
125064,36490,36338
125071,44165,43976
125114,5567,5538
125117,6685,6654
125142,26869,26756
125146,28263,28146
125209,1692,1683
125215,10301,10257
125220,16127,16064
125234,29012,28891
125281,9048,9008
125305,25573,25466
125315,28803,28682
125353,47205,46997
125358,49412,49191
125365,6392,6362
125366,6531,6501
125368,9699,9657
125384,21705,21616
125390,24867,24767
125402,36740,36586
125427,3069,3056
125447,10296,10252
125526,38820,38658
125538,41620,41443
125548,43980,43792
125571,566,563
125583,8256,8218
125641,34151,34007
125652,40525,40354
125667,2231,2220
125675,7343,7307
125685,16853,16785
125731,42555,42372
125834,44364,44174
125871,13898,13840
125877,15987,15924
125880,17719,17648
125895,26575,26463
125932,45115,44921
125936,48175,47962
125952,3578,3562
125957,6109,6080
125958,6245,6216
125959,6913,6879
125967,9626,9584
125968,9710,9668
125979,11855,11803
125984,12716,12663
125995,14792,14733
126003,15531,15470
126004,15765,15704
126006,16288,16224
126011,17171,17102
126016,19260,19182
126020,20703,20620
126025,23007,22914
126027,23258,23165
126030,23880,23786
126031,23927,23833
126035,25760,25652
126041,27016,26903
126043,27494,27379
126044,27686,27569
126047,27834,27717
126056,29359,29234
126066,31697,31561
126070,32203,32066
126076,33072,32932
126096,38536,38374
126099,39397,39230
126110,42049,41869
126113,42787,42603
126119,44603,44412
126123,46261,46060
126188,32703,32564
126261,15176,15117
126263,15999,15936
126268,20586,20504
126272,21740,21651
126274,22934,22841
126277,24269,24174
126282,26935,26822
126287,28227,28110
126300,32745,32605
126302,33419,33279
126304,33916,33773
126312,37132,36976
126318,40134,39965
126324,44055,43867
126325,45203,45009
126328,46887,46680
126332,48085,47873
126344,9302,9262
126358,17242,17173
126383,33474,33333
126400,44066,43877
126404,47187,46979
126406,47431,47222
126409,48823,48605
126411,1306,1299
126417,8849,8810
126418,8877,8838
126425,12942,12886
126433,22646,22555
126445,32477,32338
126457,41254,41077
126473,14156,14098
126477,29706,29579
126479,30622,30489
126482,36390,36238
126485,40399,40230
126499,7421,7385
126538,23672,23579
126557,30805,30671
126580,46618,46413
126677,41730,41552
126740,17389,17320
126821,4047,4025
126822,4328,4306
126862,20370,20288
126874,24728,24629
126881,26592,26480
126884,27528,27411
126885,27692,27575
126894,29917,29790
126901,33471,33330
126909,36159,36009
126910,37956,37797
126916,39835,39666
126934,46217,46016
126953,7333,7297
126957,8247,8209
126959,8761,8722
126961,9493,9451
126963,10056,10014
126991,21045,20960
127022,31838,31701
127031,35074,34926
127039,36884,36730
127051,40546,40375
127073,4265,4243
127137,1629,1620
127209,7748,7711
127241,25608,25501
127283,45180,44986
127284,45696,45499
127321,27151,27037
127366,8652,8614
127436,34723,34576
127458,3213,3199
127460,4017,3996
127476,9331,9291
127519,26784,26672
127534,32924,32784
127537,33669,33528
127539,35094,34946
127541,35566,35417
127545,36850,36696
127549,37954,37795
127567,44096,43907
127570,44745,44554
127577,47186,46978
127582,48668,48452
127592,1572,1563
127597,3959,3940
127600,4382,4360
127601,4660,4633
127611,5882,5853
127618,8028,7990
127622,8686,8648
127628,9671,9629
127631,10654,10610
127649,14076,14018
127653,15243,15183
127659,16906,16838
127664,17914,17843
127668,19793,19713
127670,20747,20663
127690,25904,25794
127692,26251,26141
127695,27289,27175
127698,27909,27792
127701,28337,28217
127703,29767,29640
127704,29988,29861
127707,30366,30236
127712,31016,30882
127724,33144,33004
127744,36203,36053
127751,38157,37997
127753,38307,38146
127771,43732,43544
127836,39685,39517
127861,12474,12422
127877,28730,28609
127878,29150,29029
127887,34665,34519
127899,46484,46279
127945,17698,17627
127968,25535,25429
127988,32130,31993
128019,48737,48521
128057,28814,28693
128086,7155,7119
128094,25758,25650
128095,28066,27949
128107,2170,2159
128127,11874,11822
128131,13790,13732
128142,17746,17675
128153,24989,24888
128164,29255,29133
128167,31363,31227
128184,37371,37215
128198,40929,40754
128215,1513,1504
128216,1652,1643
128235,14468,14410
128236,14724,14665
128247,19142,19065
128250,22360,22269
128252,23150,23057
128254,24450,24353
128261,28887,28766
128264,31991,31854
128269,35359,35210
128279,44159,43970
128284,45370,45175
128286,45942,45745
128288,46312,46111
128295,49595,49372
128302,4727,4700
128304,6230,6201
128345,20696,20613
128349,21247,21160
128385,38199,38039
128400,44113,43924
128428,11732,11681
128432,23249,23156
128683,41036,40861
128694,48721,48505
128706,3248,3234
128707,3272,3257
128710,3978,3959
128731,8043,8005
128769,15463,15402
128788,18746,18672
128844,31914,31777
128860,34561,34416
128865,35326,35177
128870,36473,36321
128879,39294,39128
128904,44054,43866
128909,46040,45842
128926,2864,2851
128927,2978,2965
128929,4039,4017
128967,13694,13636
129020,26354,26243
129024,27411,27296
129035,29983,29856
129041,31649,31513
129049,35486,35337
129079,43956,43768
129089,47334,47126
129099,908,903
129104,3033,3020
129120,8181,8143
129124,9564,9522
129127,10489,10445
129130,11034,10988
129131,12346,12294
129142,15346,15286
129144,15568,15507
129145,15798,15737
129148,17457,17388
129150,17873,17802
129154,18616,18542
129157,19985,19905
129162,21453,21364
129166,22284,22193
129191,27562,27445
129197,28631,28510
129204,30127,29999
129205,30195,30066
129213,32220,32083
129220,34545,34400
129221,34680,34534
129222,35246,35097
129229,36379,36227
129235,37049,36894
129236,37106,36950
129239,38703,38541
129240,39078,38913
129244,39537,39369
129246,39635,39467
129247,39962,39793
129251,42771,42587
129252,43265,43078
129256,44166,43977
129260,45688,45491
129262,46487,46282
129279,10855,10809
129290,755,752
129298,6893,6859
129299,7093,7057
129311,12535,12483
129322,17502,17432
129325,18971,18896
129345,26221,26111
129348,27524,27407
129360,33658,33517
129372,43690,43503
129383,598,595
129387,6936,6902
129390,16683,16615
129391,18351,18279
129399,33153,33013
129404,40087,39918
129407,42263,42082
129413,1411,1402
129435,16146,16083
129440,20307,20225
129443,22783,22691
129445,23225,23132
129451,29358,29233
129464,42819,42634
129469,46198,45998
129471,47418,47209
129473,48279,48065
129484,4056,4034
129505,11019,10973
129519,17551,17481
129541,26068,25958
129550,29337,29213
129554,31126,30990
129576,39737,39568
129625,6959,6925
129641,12519,12467
129650,15569,15508
129662,19961,19881
129664,21435,21346
129665,22608,22517
129682,29695,29568
129692,34330,34186
129731,45372,45177
129732,45905,45708
129910,7581,7545
129911,7976,7938
129929,15754,15693
129982,31632,31496
129987,34259,34115
129996,37851,37693
130027,48130,47918
130031,711,708
130054,13190,13133
130102,36353,36201
130103,36426,36274
130105,38121,37961
130146,1396,1388
130171,24008,23914
130172,24432,24335
130175,26111,26001
130179,28638,28517
130223,20527,20445
130292,3383,3368
130300,6880,6846
130301,7785,7747
130302,7861,7823
130309,9522,9480
130320,13744,13686
130325,14417,14359
130344,19043,18968
130374,27751,27634
130378,28704,28583
130382,30017,29890
130484,48075,47863
130519,11673,11622
130541,35672,35523
130548,48779,48562
130648,24673,24574
130678,34349,34205
130693,39517,39350
130713,44418,44228
130732,31,30
130766,30286,30157
130770,33766,33623
130773,35153,35005
130779,39343,39176
130782,41282,41105
130790,44791,44600
130883,5809,5780
130913,15775,15714
130976,38812,38650
130981,40511,40340
131050,4437,4413
131051,4500,4475
131053,5607,5578
131063,9244,9204
131067,9953,9911
131070,11323,11275
131082,14942,14883
131086,17130,17061
131090,17889,17818
131102,25372,25270
131104,26924,26811
131108,27443,27328
131113,28799,28678
131115,31568,31432
131127,36655,36502
131130,37422,37266
131133,38267,38107
131137,39380,39213
131144,41520,41343
131145,41813,41634
131155,48316,48102
131204,4116,4094
131228,6718,6687
131232,7060,7024
131237,7771,7733
131254,9565,9523
131258,9816,9774
131266,10989,10943
131270,11718,11667
131286,14045,13987
131293,15342,15282
131310,18399,18327
131328,20453,20371
131334,21109,21024
131340,21662,21573
131347,22137,22047
131367,24606,24507
131410,28902,28781
131421,30337,30208
131427,31175,31039
131432,31519,31383
131475,37410,37254
131479,38034,37875
131489,39089,38924
131494,39370,39203
131503,40241,40072
131523,42669,42485
131532,43432,43245
131555,45914,45717
131570,47520,47311
131688,1963,1953
131730,24599,24500
131784,43445,43258
131789,44244,44055
131802,49318,49099
131821,6806,6773
131824,8733,8695
131827,10974,10928
131855,27272,27158
131865,38204,38044
131907,10407,10363
131913,13826,13768
131920,16658,16590
131939,28615,28494
131949,36032,35883
131956,41994,41814
131981,4134,4112
132066,35853,35704
132092,43526,43339
132144,19670,19591
132212,6126,6097
132232,14363,14305
132270,27331,27217
132278,29671,29544
132443,31746,31610
132477,42309,42128
132478,42395,42212
132503,47996,47785
132518,7656,7620
132567,25100,24999
132568,25350,25248
132615,45958,45761
132667,15590,15529
132694,23728,23635
132707,28904,28783
132757,46204,46004
132763,48714,48498
132774,4469,4445
132777,6058,6029
132778,6162,6133
132783,7468,7432
132789,9473,9431
132794,11283,11235
132798,13441,13383
132823,22467,22376
132828,23445,23352
132847,26996,26883
132851,28485,28365
132859,30627,30494
132870,32912,32772
132871,32988,32848
132874,33822,33679
132879,34856,34708
132880,35338,35189
132887,37767,37609
132897,40883,40708
132907,43177,42990
132908,43374,43187
132922,47574,47365
132925,47747,47536
132929,49601,49378
132987,34844,34696
132992,39421,39254
133007,1358,1351
133030,5791,5762
133032,6769,6737
133057,17741,17670
133062,18898,18823
133131,40044,39875
133176,577,574
133212,41455,41278
133217,44249,44060
133221,46468,46263
133239,17511,17441
133242,19736,19657
133246,26754,26642
133278,48927,48709
133290,6146,6117
133299,13635,13577
133300,16676,16608
133340,42411,42228
133349,232,231
133352,1799,1790
133388,22731,22639
133390,23896,23802
133393,25926,25816
133411,43585,43398
133418,47528,47319
133425,7490,7454
133432,16341,16277
133473,36264,36113
133491,1504,1495
133507,16857,16789
133535,40965,40790
133539,43231,43044
133544,48529,48314
133545,49302,49083
133559,7416,7380
133709,3762,3744
133750,42103,41922
133755,47568,47359
133757,47896,47685
133775,9260,9220
133810,26783,26671
133837,37311,37155
133845,40436,40267
133848,41616,41439
133863,48172,47959
133978,16913,16845
134034,1768,1759
134067,4224,4202
134072,6619,6589
134162,6234,6205
134174,9499,9457
134237,30238,30109
134249,35791,35642
134255,36815,36661
134355,42662,42478
134411,19635,19556
134530,342,340
134532,966,961
134533,1219,1212
134542,2364,2353
134544,2618,2607
134555,4242,4220
134570,6434,6404
134589,10740,10695
134593,11752,11701
134595,12479,12427
134596,12712,12659
134600,13489,13431
134602,13669,13611
134623,17443,17374
134626,18245,18173
134642,21851,21762
134644,22318,22227
134647,22521,22430
134654,23509,23416
134662,24864,24764
134668,25967,25857
134679,27880,27763
134683,28452,28332
134693,29528,29402
134699,30704,30570
134702,30766,30632
134718,32526,32387
134724,33208,33068
134726,33476,33335
134733,34944,34796
134740,35646,35497
134741,35695,35546
134744,35931,35782
134757,37378,37222
134762,37835,37677
134766,38150,37990
134768,38174,38014
134789,41526,41349
134805,43363,43176
134818,44920,44728
134830,46127,45928
134831,46476,46271
134840,47270,47062
134843,47503,47294
134844,47613,47404
134855,49530,49308
134872,14689,14630
134900,24459,24362
134904,28201,28084
134909,39969,39800
134956,17953,17882
134968,21675,21586
134975,23977,23883
134990,26244,26134
135016,35075,34927
135018,35227,35078
135061,5697,5668
135067,17581,17511
135074,36488,36336
135104,28191,28074
135109,30520,30388
135117,37820,37662
135121,43202,43015
135127,48119,47907
135169,15736,15675
135185,24154,24059
135200,30682,30548
135217,36499,36347
135234,46621,46416
135237,48495,48280
135365,17140,17071
135382,40394,40225
135454,2411,2400
135487,37391,37235
135489,39994,39825
135507,4280,4258
135549,36145,35995
135568,47247,47039
135649,22990,22897
135684,4669,4642
135693,23570,23477
135778,7259,7223
135801,22520,22429
135810,28757,28636
135811,28798,28677
135815,32312,32174
135831,46373,46172
135833,47710,47499
135840,5688,5659
135844,7522,7486
135845,10158,10116
135846,11701,11650
135857,17876,17805
135865,23303,23210
135873,30222,30093
135893,41107,40932
136000,42194,42013
136028,25165,25064
136088,30314,30185
136130,18331,18259
136166,2915,2902
136171,7070,7034
136176,9291,9251
136181,10946,10900
136189,15535,15474
136212,32517,32378
136244,2105,2094
136252,5285,5256
136253,5615,5586
136256,6480,6450
136295,19839,19759
136311,24544,24446
136317,25548,25442
136335,30449,30317
136361,37579,37422
136394,45789,45592
136463,244,243
136466,1210,1203
136468,1438,1429
136472,2612,2601
136480,5955,5926
136497,16820,16752
136500,17028,16959
136509,19418,19339
136525,23605,23512
136531,26589,26477
136539,29648,29521
136567,44484,44293
136576,49461,49240
136577,49616,49393
136587,16801,16733
136589,17647,17576
136596,29735,29608
136602,34508,34363
136604,36137,35987
136605,36139,35989
136611,46806,46599
136778,12796,12742
136797,21281,21194
136803,23179,23086
136809,27352,27237
136810,27588,27471
136822,34559,34414
136861,3463,3447
136873,8496,8458
136879,11055,11009
136884,14798,14739
136889,16704,16636
136899,21875,21786
136921,33770,33627
136925,35019,34871
136930,36604,36451
136939,39630,39462
136951,47331,47123
136959,48983,48764
136975,7895,7857
136981,9750,9708
136982,10307,10263
136999,17417,17348
137024,24971,24870
137054,35340,35191
137063,39319,39152
137081,44674,44483
137099,19343,19265
137157,18810,18735
137168,21995,21905
137171,22049,21959
137182,24753,24654
137210,30111,29983
137253,46199,45999
137265,49348,49129
137266,394,392
137267,544,541
137282,11689,11638
137323,35943,35794
137348,5723,5694
137350,6311,6282
137364,14558,14500
137392,32368,32229
137417,43650,43463
137425,48033,47822
137432,645,642
137481,17201,17132
137525,30326,30197
137559,37472,37316
137617,15831,15770
137640,37086,36930
137674,5695,5666
137697,28455,28335
137730,16745,16677
137756,43009,42824
137763,49676,49452
137770,6971,6936
137771,10645,10601
137786,25695,25588
137791,29654,29527
137819,2667,2656
137834,5798,5769
137836,6025,5996
137841,7663,7627
137857,13004,12948
137862,14443,14385
137867,16073,16010
137876,18359,18287
137901,28480,28360
137908,31296,31160
137910,31500,31364
137917,32053,31916
137933,36712,36558
137939,38186,38026
137958,45194,45000
137962,45886,45689
137973,48798,48580
137984,3091,3078
138027,22075,21985
138051,33346,33206
138200,10925,10879
138251,35843,35694
138276,47346,47138
138285,953,948
138286,1150,1143
138292,2735,2723
138296,4763,4736
138304,7351,7315
138310,8259,8221
138317,9599,9557
138329,12897,12842
138331,13217,13160
138334,13411,13353
138335,13504,13446
138336,13942,13884
138361,19735,19656
138376,25097,24996
138377,25335,25233
138384,26997,26884
138386,27342,27228
138402,33494,33353
138420,38043,37883
138423,38519,38357
138424,39802,39633
138426,39987,39818
138439,43703,43516
138453,47214,47006
138463,3640,3623
138505,27552,27435
138515,35211,35062
138537,383,381
138539,3954,3935
138553,14456,14398
138569,23670,23577
138571,25676,25569
138579,35861,35712
138582,38831,38669
138587,44386,44196
138591,48614,48398
138605,8449,8411
138606,9180,9140
138624,18457,18385
138626,19040,18965
138649,27891,27774
138663,34955,34807
138677,41264,41087
138694,46434,46230
138698,47475,47266
138710,5570,5541
138716,12192,12140
138726,23224,23131
138735,40947,40772
138736,42648,42465
138750,8220,8182
138758,17075,17006
138759,18713,18639
138783,33445,33305
138785,35175,35027
138793,44688,44497
138824,12366,12314
138835,16450,16385
138854,21696,21607
138859,24878,24777
138879,33728,33586
138924,13590,13532
138981,4719,4692
138993,14912,14853
139003,24961,24860
139016,37370,37214
139022,44641,44450
139028,47184,46976
139029,47282,47074
139095,23395,23302
139143,42368,42185
139211,17434,17365
139225,21455,21366
139247,31316,31180
139260,36049,35900
139264,37781,37623
139288,49212,48993
139289,49547,49324
139309,5858,5829
139388,24739,24640
139409,29920,29793
139564,27643,27526
139572,29397,29271
139647,13896,13838
139670,38004,37845
139675,40066,39897
139705,17536,17466
139732,46574,46369
139776,18839,18764
139807,768,764
139904,2740,2728
139916,5379,5350
139919,6578,6548
139953,16632,16566
139963,18700,18626
140037,40880,40705
140055,44305,44116
140146,43560,43373
140189,24521,24423
140212,48269,48055
140250,18372,18300
140261,21824,21735
140268,24623,24524
140269,24691,24592
140284,30430,30299
140286,31604,31468
140289,32507,32368
140293,32887,32747
140320,43803,43615
140323,44497,44306
140330,48428,48213
140345,20275,20193
140346,20352,20270
140355,27450,27335
140356,28760,28639
140362,33368,33228
140387,5162,5134
140395,9974,9932
140407,15094,15035
140410,18446,18374
140440,31280,31144
140450,34232,34088
140453,35617,35468
140462,41833,41654
140499,12067,12015
140512,20348,20266
140516,22322,22231
140517,22638,22547
140695,41758,41580
140731,7998,7960
140764,18100,18028
140774,20952,20867
140779,21467,21378
140794,26786,26674
140812,31055,30921
140819,33596,33455
140850,43188,43001
140922,16314,16250
141182,7625,7589
141221,30271,30142
141276,9255,9215
141314,21813,21724
141354,33420,33280
141373,38969,38806
141472,39298,39132
141526,38,37
141551,19979,19899
141557,26082,25972
141561,33432,33292
141569,39395,39228
141585,5939,5910
141706,16825,16757
141709,17432,17363
141717,18821,18746
141804,44611,44420
141819,4196,4174
141821,6422,6392
141838,21630,21541
141853,33924,33781
141868,41698,41521
141870,42181,42000
141874,45668,45471
141880,48259,48045
141891,3739,3721
141893,4596,4570
141975,879,874
141978,2176,2165
141980,3747,3729
141985,4758,4731
141994,9096,9056
141998,12594,12542
142002,13624,13566
142012,18448,18376
142014,18819,18744
142019,21623,21534
142021,23924,23830
142022,23984,23890
142023,24723,24624
142024,24724,24625
142029,28672,28551
142035,33310,33170
142048,39654,39486
142055,45477,45280
142065,48843,48625
142072,6732,6701
142110,11000,10954
142123,26440,26328
142125,28421,28301
142126,31729,31593
142388,31890,31753
142413,2953,2940
142576,46375,46174
142595,3447,3431
142649,16452,16387
142651,16530,16465
142652,16562,16496
142666,19112,19037
142675,20935,20851
142677,20989,20904
142679,21207,21120
142750,35225,35076
142788,46272,46071
142814,743,740
142819,2416,2405
142822,4732,4705
142825,6381,6351
142852,19074,18999
142867,26288,26177
142873,28434,28314
142886,35985,35836
142892,38463,38301
142908,43314,43127
142924,48448,48233
142928,8525,8487
142951,173,172
142955,1206,1199
142962,3053,3040
142963,3288,3273
142964,3454,3438
142967,4687,4660
142973,5243,5215
142994,10463,10419
142996,11335,11287
143003,13081,13025
143006,13444,13386
143015,15989,15926
143025,18333,18261
143026,18485,18413
143031,19315,19237
143035,19754,19675
143036,19843,19763
143040,21375,21288
143043,22160,22070
143046,22965,22872
143051,23841,23747
143052,23842,23748
143058,25324,25222
143063,26193,26083
143073,29353,29229
143074,29492,29366
143085,31216,31080
143091,31832,31695
143095,32432,32293
143102,33319,33179
143103,33549,33408
143113,34896,34748
143115,35034,34886
143130,39229,39064
143133,39551,39383
143151,44105,43916
143157,46424,46221
143158,46426,46223
143161,47175,46967
143169,49123,48904
143184,1897,1888
143190,4976,4948
143192,5096,5068
143198,6424,6394
143204,7932,7894
143240,18957,18882
143246,19823,19743
143249,20428,20346
143252,21409,21321
143263,23788,23694
143279,27697,27580
143293,30269,30140
143305,34113,33969
143312,35599,35450
143316,36855,36701
143342,41711,41534
143348,43796,43608
143355,46603,46398
143397,10529,10485
143403,17193,17124
143427,46594,46389
143445,12330,12278
143467,29410,29284
143498,782,778
143502,3050,3037
143503,3155,3141
143504,3175,3161
143505,3196,3182
143509,4373,4351
143515,7327,7291
143522,10075,10033
143523,10185,10143
143530,12203,12151
143546,16207,16144
143558,20344,20262
143562,21242,21155
143563,22043,21953
143564,22380,22289
143574,25240,25139
143575,25529,25423
143577,26386,26275
143591,30114,29986
143599,32511,32372
143603,33530,33389
143604,33837,33694
143616,36231,36081
143623,38962,38799
143626,40299,40130
143627,40834,40659
143642,44499,44308
143645,45835,45638
143647,46163,45964
143669,2757,2745
143690,8185,8147
143693,9197,9157
143701,11895,11843
143711,16645,16578
143741,24744,24645
143776,32916,32776
143794,38197,38037
143800,40011,39842
143903,4887,4860
143911,7345,7309
143912,7919,7881
143930,16062,15999
143931,16087,16024
143937,18226,18154
143938,18256,18184
143943,19609,19530
143947,21311,21224
143960,26432,26320
143963,26962,26849
143995,37350,37194
144018,42574,42391
144034,46697,46491
144038,47632,47423
144046,1243,1236
144050,7020,6985
144053,10439,10395
144058,14564,14506
144067,21522,21433
144068,22051,21961
144069,22078,21988
144074,25456,25351
144076,26120,26010
144077,27265,27151
144079,29631,29504
144090,40126,39957
144092,41723,41546
144095,43499,43312
144097,44749,44558
144099,45141,44947
144100,46159,45960
144115,4397,4375
144149,18905,18830
144182,30059,29931
144207,41146,40970
144245,8868,8829
144246,9791,9749
144249,11542,11491
144291,29213,29092
144297,31051,30917
144325,42499,42316
144363,21215,21128
144407,1933,1923
144409,3441,3425
144415,7733,7696
144428,19409,19330
144434,28819,28698
144439,32724,32584
144468,23229,23136
144476,27747,27630
144579,41218,41041
144598,361,359
144605,2118,2107
144610,4515,4490
144622,12799,12745
144639,20545,20463
144649,25085,24984
144666,31409,31273
144672,33013,32873
144678,36114,35964
144686,39480,39313
144702,47368,47160
144720,4416,4393
144729,5779,5750
144757,12462,12410
144792,20123,20043
144810,23777,23683
144817,24725,24626
144957,17286,17217
144960,19944,19864
144973,27647,27530
145021,10716,10671
145025,12741,12687
145038,21378,21291
145044,24473,24376
145133,30294,30165
145162,4501,4476
145163,8798,8759
145168,14271,14213
145169,16214,16151
145173,25785,25677
145176,33152,33012
145192,5386,5357
145239,36173,36023
145250,1386,1379
145268,8879,8840
145282,12838,12784
145290,15885,15823
145306,20023,19943
145312,22480,22389
145329,27174,27060
145355,33989,33846
145388,44353,44163
145449,14011,13953
145535,43370,43183
145548,46419,46216
145577,7044,7009
145579,7766,7728
145633,41897,41718
145669,34265,34121
145673,38347,38186
145676,39743,39574
145723,2993,2980
145810,33675,33534
145828,38766,38604
145866,8042,8004
145878,23077,22984
145992,38327,38166
146000,42492,42309
146032,14782,14723
146052,31639,31503
146061,40743,40569
146071,49456,49235
146076,1361,1354
146114,20537,20455
146152,37790,37632
146204,9359,9318
146386,14664,14605
146390,16273,16209
146432,22873,22781
146435,23015,22922
146442,23569,23476
146444,24115,24020
146459,26658,26546
146516,37705,37547
146518,38244,38084
146567,46150,45951
146581,48528,48313
146583,48810,48592
146596,5023,4995
146609,10719,10674
146612,12668,12616
146628,20833,20749
146635,23704,23611
146639,24731,24632
146665,38585,38423
146675,42620,42437
146679,44189,44000
146694,5427,5398
146710,30811,30677
146729,8121,8083
146778,41054,40879
146923,7499,7463
146963,1919,1909
146983,19769,19690
147023,2448,2437
147025,3350,3335
147058,24586,24487
147067,29350,29226
147069,32270,32133
147088,45677,45480
147089,46164,45965
147090,46182,45982
147112,12461,12409
147115,15062,15003
147129,21589,21500
147131,22073,21983
147133,23491,23398
147135,24056,23961
147136,24295,24200
147141,27578,27461
147165,43622,43435
147168,44995,44801
147174,47969,47758
147175,48255,48041
147245,13678,13620
147281,19937,19857
147325,28568,28448
147394,43839,43651
147401,44874,44682
147426,49356,49137
147449,328,326
147450,351,349
147451,428,426
147454,2495,2484
147457,3071,3058
147465,8664,8626
147468,13608,13550
147482,25148,25047
147483,27486,27371
147491,35847,35698
147499,40151,39982
147500,41301,41124
147508,46564,46359
147509,47565,47356
147512,48776,48559
147516,146,145
147542,27096,26982
147544,27895,27778
147551,35826,35677
147613,4800,4773
147626,11024,10978
147632,13335,13278
147637,15148,15089
147644,17225,17156
147652,19597,19518
147656,20242,20161
147685,29498,29372
147689,30015,29888
147696,32028,31891
147705,34659,34513
147746,45132,44938
147752,46477,46272
147755,47206,46998
147762,49646,49422
147786,37275,37119
147787,38251,38091
147789,39350,39183
147809,5745,5716
147810,6937,6903
147828,15829,15768
147850,22560,22469
147864,30272,30143
147875,34418,34274
147880,37144,36988
147913,5977,5948
147926,15448,15387
147983,8548,8510
147984,8933,8894
147995,13175,13118
147997,13428,13370
147998,13533,13475
148002,15389,15329
148051,43266,43079
148066,4463,4439
148070,8233,8195
148072,13281,13224
148109,5095,5067
148124,12160,12108
148129,14439,14381
148131,15379,15319
148134,16463,16398
148150,22334,22243
148152,24002,23908
148162,27072,26958
148168,31509,31373
148179,35936,35787
148182,36446,36294
148195,43056,42871
148201,45027,44833
148203,46052,45854
148208,47394,47186
148219,453,451
148263,21831,21742
148274,25024,24923
148279,26026,25916
148306,38885,38723
148309,40013,39844
148359,11202,11155
148378,22753,22661
148385,25521,25415
148407,36933,36779
148430,46433,46229
148435,1304,1297
148438,1822,1813
148452,13991,13933
148454,14262,14204
148458,16103,16040
148478,33505,33364
148482,34184,34040
148485,35832,35683
148532,3266,3251
148543,7346,7310
148687,5966,5937
148710,3615,3599
148715,6515,6485
148723,9319,9279
148752,21579,21490
148781,32290,32153
148842,5799,5770
148849,8812,8773
148856,11887,11835
148865,16236,16173
148866,16626,16560
148874,19654,19575
148878,22652,22561
148883,24238,24143
148891,27018,26905
148903,31731,31595
148906,33500,33359
148910,35582,35433
148921,41214,41037
148926,43195,43008
148927,43753,43565
148935,45568,45371
148940,46450,46245
